;Unnamed: 0;Sample No.;V (PbBr2 prec.);c (PbBr2);V (Cs-OA);c (Cs-OA);antisolvent;V (antisolvent);perovskite ?;monodispersity;PLQY;S/P;n_Cs;n_Pb;n_As;Cs_Pb_ratio;AS_Pb_ratio;AS_Cs_ratio;V_total;PL_data;molecule_name;encoding;fwhm;peak_pos;baseline;artificial
165;272;j15;0.6933471933471933;0.051111111111111114;0.3094017094017094;0.07079646017699115;MeOH;0.1924;1.0;0.0;0.1371;-;3.92;21.1191;23722.92;0.1856139702922946;0.1123292185746551;0.0245408163265306;0.39822412049005285;j15.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0854541854185417;459.0;False;False
166;273;j16;0.6226611226611226;0.0602020202020202;0.2717948717948718;0.07079646017699115;MeOH;0.4732;1.0;1.0;0.4685;P;3.48;21.8892;58345.56;0.1589825119236884;0.2665495312756976;0.0679885057471264;0.5153422501966956;j16.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0932039603960395;510.0;False;False
167;274;j17;0.5997920997920998;0.01111111111111111;0.2564102564102564;0.07079646017699115;n-BuOH;0.659;1.0;1.0;0.1338;P;3.3000000000000003;6.3735;35915.5;0.5177688867968935;0.5635129834470856;0.0998484848484848;0.6063841744408227;j17.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.0934106210621061;510.0;False;False
168;275;j18;0.5228690228690228;0.038080808080808076;0.582905982905983;0.07079646017699115;n-BuOH;0.653;1.0;1.0;0.1417;P;7.12;12.71205;35588.5;0.560098489228724;0.2799587792684893;0.0458567415730337;0.5828931100370911;j18.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.0963038703870386;511.0;False;False
169;276;j19;0.46465696465696466;0.7373737373737373;0.0905982905982906;0.07079646017699115;n-BuOH;0.887;1.0;1.0;0.3161;P;1.36;176.48999999999998;48341.5;0.0077058190265737;0.0273905037112584;0.3261029411764705;0.6505563673148252;j19.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.0690246624662465;431.0;False;False
170;277;j20;0.6613305613305613;0.06666666666666667;0.7282051282051282;0.07079646017699115;n-BuOH;0.8826;1.0;1.0;0.164;P;8.82;25.3156;48101.7;0.3484017759800281;0.1900081372750399;0.0500340136054421;0.7963358435427672;j20.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.0836975697569752;458.00000000000006;False;False
171;278;j21;0.10124740124740125;0.09090909090909091;0.2564102564102564;0.07079646017699115;n-BuOH;0.659;1.0;1.0;0.1673;P;3.3000000000000003;6.37;35915.5;0.5180533751962324;0.5638226059654632;0.0998484848484848;0.33685511970327076;j21.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.0983704770477045;511.0;False;False
172;279;j22;0.10914760914760915;0.46464646464646464;0.26324786324786326;0.07079646017699115;EtOH;0.887;1.0;1.0;0.7726;P;3.38;31.725;75971.54999999999;0.1065405831363278;0.2394690307328605;0.1312130177514792;0.4697088906372935;j22.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.1326761476147613;487.0;False;False
173;282;j25;0.5706860706860707;0.02121212121212121;0.38803418803418804;0.07079646017699115;n-BuOH;0.443;1.0;0.0;0.2074;P;4.84;8.974499999999999;24143.5;0.5393058109086858;0.2690233439188813;0.0457644628099173;0.4779139035629988;j25.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.1685317731773175;489.0;False;False
174;283;j26;0.0;1.0;0.1452991452991453;0.07079646017699115;n-BuOH;0.66;1.0;1.0;0.7;P;2.0;15.0;35970.0;0.1333333333333333;0.2397999999999999;0.165;0.2753737214791503;j26.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.1050869486948697;461.0;False;False
175;288;j32;0.12266112266112267;0.3174993131313131;0.4358974358974359;0.07079646017699115;n-BuOH;0.96;1.0;1.0;0.4254;S;5.4;23.99999968;52320.0;0.225000003;0.2180000029066667;0.0888888888888888;0.5293919298639991;j32.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.1094268226822681;470.00000000000006;False;False
176;289;j33;0.10727650727650728;0.3174993131313131;0.38974358974358975;0.07079646017699115;n-BuOH;0.9936;1.0;0.0;0.2473;P;4.86;21.599999712;54151.2;0.225000003;0.2507000033426667;0.1022222222222222;0.5369225581656738;j33.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.1367060306030603;474.0;False;False
177;290;j34;0.0918918918918919;0.3174993131313131;0.3435897435897436;0.07079646017699115;n-BuOH;0.96;1.0;1.0;0.1953;S;4.32;19.199999744;52320.0;0.225000003;0.2725000036333334;0.1111111111111111;0.5066876475216365;j34.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.1122167416741675;469.0;False;False
178;291;j35;0.0;1.0;0.1452991452991453;0.07079646017699115;n-BuOH;0.66;1.0;1.0;0.2107;P;2.0;15.0;35970.0;0.1333333333333333;0.2397999999999999;0.165;0.2753737214791503;j35.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.1140766876687666;460.0;False;False
179;292;j36;0.10914760914760915;0.4687616868686868;0.26324786324786326;0.07079646017699115;EtOH;0.887;1.0;1.0;0.569;P;3.38;31.999999725;75971.54999999999;0.1056250009077148;0.2374110957902516;0.1312130177514792;0.4697088906372935;j36.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.1529288928892889;485.0;False;False
180;296;j40;0.0;1.0;0.1452991452991453;0.07079646017699115;n-BuOH;0.66;1.0;0.0;0.27;P;2.0;15.0;35970.0;0.1333333333333333;0.2397999999999999;0.165;0.2753737214791503;j40.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.1309195319531948;461.0;False;False
181;300;j44;0.9264033264033265;0.0;0.8940170940170941;0.07079646017699115;EtOH;0.124;1.0;0.0;0.5848;-;10.76;4.606;10620.6;2.33608336951802;0.230581849761181;0.0057620817843866;0.5242216477464314;j44.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.1112867686768677;512.0;False;False
182;301;j45;0.7268191268191269;0.049494949494949494;0.008547008547008548;0.07079646017699115;EtOH;0.787;1.0;0.0;0.9162;S;0.4;21.5114;67406.55;0.0185947915988731;0.3133526874122558;0.98375;0.7306957401371249;j45.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.1401159315931588;476.0;False;False
183;312;275;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.15929203539823011;i-PrOH;0.4;1.0;1.0;0.4129;P;4.0;10.0;26160.0;0.4;0.2616;0.05;0.22479487467685738;275.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1504489648964897;471.0;False;False
184;313;276;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.15929203539823011;i-PrOH;0.5;1.0;1.0;0.3904;P;4.0;10.0;32700.0;0.4;0.327;0.0625;0.2809935933460717;276.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1627452745274524;475.00000000000006;False;False
185;314;277;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.15929203539823011;i-PrOH;0.6;1.0;0.0;0.5176;P;4.0;10.0;39240.0;0.4;0.3923999999999999;0.075;0.33719231201528604;277.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1810347434743473;489.0;False;False
186;315;278;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.15929203539823011;i-PrOH;0.7;1.0;0.0;0.6097;P;4.0;10.0;45780.0;0.4;0.4578;0.0875;0.3933910306845004;278.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1770048604860488;496.0;False;False
187;316;279;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.15929203539823011;i-PrOH;0.8;1.0;1.0;0.6475;P;4.0;10.0;52320.0;0.4;0.5232;0.1;0.44958974935371476;279.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1457990999099911;505.0;False;False
188;318;281;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.15929203539823011;i-PrOH;0.34;1.0;1.0;0.1554;S;4.0;10.0;22236.0;0.4;0.22236;0.0425;0.19107564347532877;281.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1231697569756971;467.0;False;False
189;319;282;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.15929203539823011;i-PrOH;0.34;1.0;1.0;0.3082;P;4.0;10.0;22236.0;0.4;0.22236;0.0425;0.19107564347532877;282.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1182099009900987;470.00000000000006;False;False
190;320;283;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.15929203539823011;i-PrOH;0.55;1.0;0.0;0.4178;P;4.0;10.0;35970.0;0.4;0.3597;0.06875;0.3090929526806789;283.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1711150315031502;485.0;False;False
191;321;284;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.15929203539823011;i-PrOH;0.9;1.0;1.0;0.5968;P;4.0;10.0;58860.0;0.4;0.5886;0.1125;0.5057884680229291;284.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1471423942394238;505.0;False;False
192;322;285;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;i-PrOH;0.35;1.0;1.0;0.1211;P;2.0;10.0;22890.0;0.2;0.2289;0.0875;0.1966955153422502;285.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0882441044104411;459.0;False;False
193;323;286;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;i-PrOH;0.4;1.0;0.0;0.154;P;2.0;10.0;26160.0;0.2;0.2616;0.1;0.22479487467685738;286.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0896907290729069;460.0;False;False
194;324;287;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;i-PrOH;0.5;1.0;0.0;0.1601;P;2.0;10.0;32700.0;0.2;0.327;0.125;0.2809935933460717;287.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1468324032403241;468.0;False;False
195;325;288;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;i-PrOH;0.35;1.0;1.0;0.0;S;2.0;10.0;22890.0;0.2;0.2289;0.0875;0.1966955153422502;288.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1174865886588656;464.0;False;False
196;326;289;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;i-PrOH;0.4;1.0;1.0;0.0;S;2.0;10.0;26160.0;0.2;0.2616;0.1;0.22479487467685738;289.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1187265526552656;465.00000000000006;False;False
197;327;290;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;i-PrOH;0.5;1.0;1.0;0.0;S;2.0;10.0;32700.0;0.2;0.327;0.125;0.2809935933460717;290.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1297828982898288;465.00000000000006;False;False
198;328;291;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;i-PrOH;0.6;1.0;1.0;0.1661;P;2.0;10.0;39240.0;0.2;0.3923999999999999;0.15;0.33719231201528604;291.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1292662466246623;466.0;False;False
199;329;292;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;i-PrOH;0.7;1.0;1.0;0.1832;P;2.0;10.0;45780.0;0.2;0.4578;0.175;0.3933910306845004;292.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1298862286228623;468.0;False;False
200;330;293;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;i-PrOH;0.8;1.0;1.0;0.1918;P;2.0;10.0;52320.0;0.2;0.5232;0.2;0.44958974935371476;293.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1248230423042304;469.0;False;False
201;331;294;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;i-PrOH;0.9;1.0;1.0;0.2541;P;2.0;10.0;58860.0;0.2;0.5886;0.225;0.5057884680229291;294.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1390826282628263;471.0;False;False
202;332;295;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;i-PrOH;1.0;1.0;1.0;0.2703;P;2.0;10.0;65400.0;0.2;0.654;0.25;0.5619871866921434;295.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1480723672367232;472.0;False;False
203;333;296;0.17671517671517672;0.09090909090909091;0.05982905982905983;0.07079646017699115;i-PrOH;0.05;1.0;1.0;0.1177;P;1.0;10.0;3270.0;0.1;0.0327;0.025;0.022479487467685737;296.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0728478847884788;434.0;False;False
204;334;297;0.17671517671517672;0.09090909090909091;0.05982905982905983;0.07079646017699115;i-PrOH;0.1;1.0;1.0;0.127;P;1.0;10.0;6540.0;0.1;0.0654;0.05;0.05057884680229291;297.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0745011701170117;433.0;False;False
205;335;298;0.17671517671517672;0.09090909090909091;0.05982905982905983;0.07079646017699115;i-PrOH;0.15;1.0;1.0;0.1301;P;1.0;10.0;9810.0;0.1;0.0980999999999999;0.075;0.07867820613690008;298.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0741911791179115;431.0;False;False
206;336;299;0.17671517671517672;0.09090909090909091;0.10256410256410256;0.07079646017699115;i-PrOH;0.2;1.0;1.0;0.1445;P;1.5;10.0;13080.0;0.15;0.1308;0.0666666666666666;0.10958750140496797;299.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.0831809180918088;459.0;False;False
207;337;300;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.07079646017699115;i-PrOH;0.05;1.0;1.0;0.1349;P;3.0;15.0;3270.0;0.2;0.0218;0.0083333333333333;0.08991794987074295;300.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.074811161116111;432.0;False;False
208;338;301;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.07079646017699115;i-PrOH;0.1;1.0;1.0;0.1455;P;3.0;15.0;6540.0;0.2;0.0436;0.0166666666666666;0.11801730920535011;301.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.074294509450945;432.0;False;False
209;339;302;0.2806652806652807;0.09090909090909091;0.10256410256410256;0.07079646017699115;Tol;0.0;1.0;1.0;0.1377;P;1.5;15.0;0.0;0.1;0.0;0.0;0.05338878273575363;302.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0735711971197119;436.0;False;False
210;340;303;0.2806652806652807;0.09090909090909091;0.10256410256410256;0.15929203539823011;Tol;0.0;1.0;1.0;0.1551;P;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;303.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0748111611161119;436.0;False;False
211;341;304;0.2806652806652807;0.09090909090909091;0.23076923076923078;0.1150442477876106;Tol;0.0;1.0;1.0;0.3074;P;4.5;15.0;0.0;0.3;0.0;0.0;0.061818590536135774;304.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.081734293429343;461.0;False;False
212;342;305;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.15929203539823011;Tol;0.0;1.0;1.0;0.3154;P;4.0;10.0;0.0;0.4;0.0;0.0;0.0;305.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0734061786145545;462.7827454;False;False
213;343;306;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.20353982300884954;Tol;0.0;1.0;1.0;0.4748;S;5.0;10.0;0.0;0.5;0.0;0.0;0.0;306.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.1217241696013498;477.1680908000001;False;False
214;344;307;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.247787610619469;Tol;0.0;1.0;1.0;0.6356;S;6.0;10.0;0.0;0.6;0.0;0.0;0.0;307.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.1268944974902273;485.3885803;False;False
215;345;308;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.2920353982300885;Tol;0.0;1.0;1.0;0.7926;S;7.000000000000001;10.0;0.0;0.7000000000000001;0.0;0.0;0.0;308.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.1053969363832845;494.7474365;False;False
216;346;309;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.33628318584070793;Tol;0.0;1.0;1.0;0.8475;S;8.0;10.0;0.0;0.8;0.0;0.0;0.0;309.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0816361660903273;505.25439449999993;False;False
217;347;310;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.3805309734513274;Tol;0.0;1.0;1.0;0.8484;P;9.0;10.0;0.0;0.9;0.0;0.0;0.0;310.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0846892259603722;511.9793700999999;False;False
218;348;311;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.4247787610619469;Tol;0.0;1.0;1.0;0.5293;P;10.0;10.0;0.0;1.0;0.0;0.0;0.0;311.txt;Toluene;[1.0, 0.0, 0.0, 0.0, 0.0];0.0746008542158764;517.8190918;False;False
219;349;312;0.8451143451143451;0.0202020202020202;0.24615384615384617;0.07079646017699115;i-PrOH;0.9;1.0;0.0;0.2543;P;3.18;12.645;58860.0;0.2514827995255042;0.4654804270462634;0.1415094339622641;0.8737776778689446;312.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1045702970297028;461.0;False;False
220;350;313;0.8451143451143451;0.0202020202020202;0.24615384615384617;0.07079646017699115;i-PrOH;0.9;1.0;1.0;0.2389;S;3.18;12.645;58860.0;0.2514827995255042;0.4654804270462634;0.1415094339622641;0.8737776778689446;313.txt;Isopropanol;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1019870387038701;472.0;False;False
221;351;314;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;CyPen;0.267;1.0;1.0;0.0;P;2.0;10.0;15072.15;0.2;0.1507215;0.06675;0.15005057884680228;314.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1419758775877588;461.0;False;False
222;352;315;0.17671517671517672;0.0404040404040404;0.1452991452991453;0.07079646017699115;CyPen;0.267;1.0;1.0;0.0;P;2.0;5.0;15072.15;0.4;0.301443;0.06675;0.15005057884680228;315.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.12544302430243;490.0;False;False
223;353;316;0.17671517671517672;0.02323232323232323;0.1452991452991453;0.07079646017699115;CyPen;0.267;1.0;1.0;0.0;P;2.0;3.3;15072.15;0.6060606060606061;0.4567318181818181;0.06675;0.15005057884680228;316.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1051902790279029;500.00000000000006;False;False
224;356;319;0.17671517671517672;0.05656565656565656;0.1452991452991453;0.07079646017699115;CyPen;0.267;1.0;1.0;0.0;P;2.0;6.6;15072.15;0.303030303030303;0.228365909090909;0.06675;0.15005057884680228;319.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1397026102610259;487.0;False;False
225;357;320;0.17671517671517672;0.030303030303030304;0.1452991452991453;0.07079646017699115;CyPen;0.267;1.0;1.0;0.0;P;2.0;4.0;15072.15;0.5;0.37680375;0.06675;0.15005057884680228;320.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1015737173717372;503.0;False;False
226;358;321;0.17671517671517672;0.019191919191919187;0.1452991452991453;0.07079646017699115;CyPen;0.267;1.0;1.0;0.0;P;2.0;2.9;15072.15;0.6896551724137931;0.5197293103448275;0.06675;0.15005057884680228;321.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1114934293429343;504.0;False;False
227;359;322;0.17671517671517672;0.1919191919191919;0.1452991452991453;0.07079646017699115;CyPen;0.267;1.0;1.0;0.0;P;2.0;20.0;15072.15;0.1;0.07536075;0.06675;0.15005057884680228;322.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.0916540054005397;458.00000000000006;False;False
228;360;323;0.17671517671517672;0.05656565656565656;0.1452991452991453;0.07079646017699115;CyPen;0.3;1.0;1.0;0.0;P;2.0;6.6;16935.0;0.303030303030303;0.2565909090909091;0.075;0.16859615600764302;323.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1333994599459944;486.0;False;False
229;361;324;0.17671517671517672;0.05656565656565656;0.1452991452991453;0.07079646017699115;CyPen;0.35;1.0;1.0;0.0;P;2.0;6.6;19757.5;0.303030303030303;0.2993560606060605;0.0875;0.1966955153422502;324.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1152133213321335;495.0;False;False
230;362;325;0.17671517671517672;0.05656565656565656;0.1452991452991453;0.07079646017699115;CyPen;0.4;1.0;1.0;0.0;P;2.0;6.6;22580.0;0.303030303030303;0.3421212121212121;0.1;0.22479487467685738;325.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1056036003600358;496.0;False;False
231;363;326;0.2806652806652807;0.05656565656565656;0.23076923076923078;0.07079646017699115;CyPen;0.225;1.0;1.0;0.0;P;3.0;9.9;12701.249999999998;0.303030303030303;0.1282954545454545;0.0375;0.18826570754186805;326.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1282329432943294;470.00000000000006;False;False
232;365;328;0.17671517671517672;0.05656565656565656;0.1452991452991453;0.07079646017699115;CyPen;0.25;1.0;1.0;0.0;P;2.0;6.6;14112.499999999998;0.303030303030303;0.2138257575757575;0.0625;0.14049679667303586;328.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.105913591359136;474.0;False;False
233;366;329;0.12474012474012475;0.05656565656565656;0.10256410256410256;0.07079646017699115;CyPen;0.4;1.0;1.0;0.0;P;1.5;4.95;22580.0;0.303030303030303;0.4561616161616161;0.1333333333333333;0.19388557940878948;329.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.096717191719172;498.0;False;False
234;367;330;0.17671517671517672;0.05656565656565656;0.1452991452991453;0.07079646017699115;CyPen;0.2;1.0;1.0;0.0;P;2.0;6.6;11290.0;0.303030303030303;0.171060606060606;0.05;0.11239743733842869;330.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1155233123312329;473.0;False;False
235;368;331;0.17671517671517672;0.05656565656565656;0.1452991452991453;0.07079646017699115;CyPen;0.4;1.0;1.0;0.0;P;2.0;6.6;22580.0;0.303030303030303;0.3421212121212121;0.1;0.22479487467685738;331.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.0970271827182718;498.0;False;False
236;369;332;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;CyPen;0.3;1.0;1.0;0.0;P;2.0;10.0;16935.0;0.2;0.1693499999999999;0.075;0.16859615600764302;332.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1263729972997298;482.0;False;False
237;370;333;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;CyPen;0.245;1.0;1.0;0.0;P;2.0;10.0;13830.249999999998;0.2;0.1383025;0.06125;0.13768686073957515;333.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1763848784878487;473.0;False;False
238;371;334;0.12474012474012475;0.1919191919191919;0.10256410256410256;0.07079646017699115;CyPen;0.368;1.0;1.0;0.0;P;1.5;15.0;20773.6;0.1;0.1384906666666666;0.1226666666666666;0.1759019894346409;334.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1259596759675969;474.0;False;False
239;372;335;0.17671517671517672;0.09090909090909091;0.1452991452991453;0.07079646017699115;CyPen;0.245;1.0;1.0;0.1518;P;2.0;10.0;13830.249999999998;0.2;0.1383025;0.06125;0.13768686073957515;335.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.0947539153915393;459.0;False;False
240;373;336;0.946985446985447;0.05353535353535353;0.0905982905982906;0.07079646017699115;MeOH;0.278;1.0;1.0;0.2341;S;1.36;29.6415;34277.4;0.0458816186765177;0.1156398967663579;0.1022058823529411;0.5690682252444644;336.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.1127333933393339;471.0;False;False
241;374;337;0.946985446985447;0.05353535353535353;0.0905982905982906;0.07079646017699115;MeOH;0.278;1.0;1.0;0.1457;P;1.36;29.6415;34277.4;0.0458816186765177;0.1156398967663579;0.1022058823529411;0.5690682252444644;337.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.0771877587758775;459.0;False;False
242;375;338;0.4365904365904366;0.06262626262626263;0.0905982905982906;0.07079646017699115;CyPen;0.504;1.0;1.0;0.3024;S;1.36;16.2;28450.8;0.0839506172839506;0.1756222222222222;0.1852941176470588;0.42014162077104644;338.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.1048802880288026;482.0;False;False
243;376;339;0.4365904365904366;0.06262626262626263;0.0905982905982906;0.07079646017699115;CyPen;0.504;1.0;1.0;0.2571;P;1.36;16.2;28450.8;0.0839506172839506;0.1756222222222222;0.1852941176470588;0.42014162077104644;339.txt;Cyclopentanone;[0.0, 1.0, 0.5, 1.0, 2.0];0.0874174617461744;476.0;False;False
244;377;340;0.5124740124740125;0.09090909090909091;0.18803418803418803;0.07079646017699115;EtOH;0.722;1.0;1.0;0.2503;P;2.5;26.15;61839.3;0.0956022944550669;0.2364791586998087;0.1444;0.5900865460267506;340.txt;Ethanol;[1.0, 0.0, 0.2, 0.0, 0.0];0.1339161116111613;471.0;False;False
245;380;343;0.9345114345114345;0.09090909090909091;0.0905982905982906;0.07079646017699115;MeOH;0.532;1.0;0.0;0.2683;P;1.36;46.45;65595.6;0.0292787944025834;0.1412176533907427;0.1955882352941176;0.7050691244239631;343.txt;Methanol;[1.0, 0.0, 0.1, 0.0, 0.0];0.1713216921692169;476.0;False;False
246;381;j46;0.12474012474012475;0.09090909090909091;0.017094017094017096;0.07079646017699115;n-BuOH;0.33;;1.0;0.368;P;0.5;7.5;17985.0;0.0666666666666666;0.2397999999999999;0.33;0.14892660447341802;j46.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.0818376237623761;459.0;False;False
247;382;j47;0.12474012474012475;0.09090909090909091;0.017094017094017096;0.07079646017699115;n-BuOH;0.33;;1.0;0.4088;P;0.5;7.5;17985.0;0.0666666666666666;0.2397999999999999;0.33;0.14892660447341802;j47.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.0827675967596759;459.0;False;False
248;383;j49;0.575051975051975;0.030289171717171715;0.5965811965811966;0.07079646017699115;n-BuOH;0.662;;1.0;0.207;P;7.28;11.659999248;36079.0;0.6243568155674378;0.309425405890901;0.0454670329670329;0.6170619309879735;j49.txt;Butanol;[1.0, 0.0, 0.4, 0.0, 0.0];0.0867974797479749;511.0;False;False
