;Sample No.;V (PbBr2 prec.);c (PbBr2);V (Cs-OA);c (Cs-OA);antisolvent;V (antisolvent);perovskite ?;monodispersity;PLQY;S/P;n_Cs;n_Pb;n_As;Cs_Pb_ratio;AS_Pb_ratio;AS_Cs_ratio;V_total;PL_data;molecule_name;baseline;artificial;encoding;fwhm;peak_pos;NPL_type;poly_peak_pos;peak_pos_eV
151;263;0.6715176715176715;0.02121212121212121;0.3475298126064736;0.07488986784140969;n-BuOH;0.698;1.0;1.0;0.2924;P;4.34;10.478;7.6082;0.41420118343195267;0.3630559267035694;0.0804147465437788;0.6729234573451726;263.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.11593663366336626;511.0;9.0;;
152;264;0.9823284823284824;0.0101010101010101;0.6149914821124361;0.07488986784140969;n-BuOH;0.726;1.0;1.0;0.224;P;7.48;9.75;7.9134;0.7671794871794873;0.4058153846153847;0.04852941176470588;0.8743396650556368;264.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.07915103510351029;513.0;9.0;;
153;j1;0.38461538461538464;0.09090909090909091;0.3185689948892675;0.07488986784140969;CyPen;0.49;1.0;1.0;0.1551;S;4.0;20.0;5.5321;0.2;0.1383025;0.06125;0.39901090255142185;j1.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.11294005400540064;470.00000000000006;0.0;;
154;j2;0.38461538461538464;0.09090909090909091;0.3185689948892675;0.07488986784140969;EtOH;0.1;1.0;0.0;0.24;-;4.0;20.0;1.713;0.2;0.042824999999999995;0.0125;0.1798358997414859;j2.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.10436363636363666;456.0;3.0;;
155;j3;0.38461538461538464;0.09090909090909091;0.3185689948892675;0.07488986784140969;EtOH;0.2;1.0;1.0;0.105;-;4.0;20.0;3.426;0.2;0.08564999999999999;0.025;0.23603461841070023;j3.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.08504086408640887;458.00000000000006;3.0;;
156;j4;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;EtOH;0.2;1.0;1.0;0.137;-;2.0;10.0;3.426;0.2;0.17129999999999998;0.05;0.11239743733842869;j4.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.09599387938793891;460.0;3.0;;
157;j5;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;EtOH;0.3;1.0;1.0;0.186;-;2.0;10.0;5.138999999999999;0.2;0.25694999999999996;0.075;0.16859615600764302;j5.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.1421825382538251;474.0;4.0;;
158;j6;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;EtOH;0.4;1.0;0.0;0.514;-;2.0;10.0;6.852;0.2;0.34259999999999996;0.1;0.22479487467685738;j6.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.23342322232223234;505.0;8.0;;
159;j7;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;EtOH;0.5;1.0;1.0;0.431;-;2.0;10.0;8.565;0.2;0.42825;0.125;0.2809935933460717;j7.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.11304338433843375;511.0;9.0;;
160;j8;0.17671517671517672;0.1919191919191919;0.14821124361158433;0.07488986784140969;EtOH;0.4;1.0;1.0;0.0798;-;2.0;20.0;6.852;0.1;0.17129999999999998;0.1;0.22479487467685738;j8.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.1014703870387037;460.0;3.0;;
161;j9;0.17671517671517672;0.1919191919191919;0.14821124361158433;0.07488986784140969;EtOH;0.8;1.0;0.0;0.2473;-;2.0;20.0;13.704;0.1;0.34259999999999996;0.2;0.44958974935371476;j9.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.16388190819081894;487.0;5.0;;
162;j10;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;EtOH;0.35;1.0;1.0;0.2131;-;2.0;10.0;5.995499999999999;0.2;0.299775;0.0875;0.1966955153422502;j10.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.15974869486948684;476.0;4.0;;
163;j11;0.17671517671517672;0.09090909090909091;0.06303236797274275;0.07488986784140969;EtOH;0.4;1.0;1.0;0.2072;-;1.0;10.0;6.852;0.1;0.34259999999999996;0.2;0.21917500280993593;j11.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.13618937893789385;475.00000000000006;4.0;;
164;j14;0.9440748440748441;0.02424242424242424;0.40132879045996595;0.07488986784140969;EtOH;0.1784;1.0;1.0;0.2732;S;4.9716000000000005;15.949399999999999;3.055992;0.31171078535869695;0.0958027261213588;0.017941910049078764;0.5318174665617624;j14.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.10064374437443746;458.99999999999994;3.0;;
165;j15;0.6933471933471933;0.051111111111111114;0.31175468483816016;0.07488986784140969;MeOH;0.1924;1.0;0.0;0.1371;-;3.92;21.1191;4.744584;0.18561397029229465;0.11232921857465517;0.02454081632653061;0.39822412049005285;j15.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.08545418541854177;458.99999999999994;3.0;;
166;j16;0.6226611226611226;0.0602020202020202;0.27427597955706984;0.07488986784140969;MeOH;0.4732;1.0;1.0;0.4685;P;3.48;21.8892;11.669112;0.1589825119236884;0.26654953127569764;0.06798850574712643;0.5153422501966956;j16.txt;Methanol;False;False;[1.0, 0.0, 0.1, 0.0, 0.0];0.09320396039603951;510.0;9.0;;
167;j17;0.5997920997920998;0.01111111111111111;0.25894378194207834;0.07488986784140969;n-BuOH;0.659;1.0;1.0;0.1338;P;3.3000000000000003;6.3735;7.1831000000000005;0.5177688867968935;0.5635129834470856;0.09984848484848485;0.6063841744408227;j17.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.09341062106210618;510.0;9.0;;
168;j18;0.5228690228690228;0.038080808080808076;0.5843270868824532;0.07488986784140969;n-BuOH;0.653;1.0;1.0;0.1417;P;7.12;12.71205;7.1177;0.560098489228724;0.27995877926848933;0.04585674157303371;0.5828931100370911;j18.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.09630387038703869;511.0;9.0;;
169;j19;0.46465696465696466;0.7373737373737373;0.09369676320272573;0.07488986784140969;n-BuOH;0.887;1.0;1.0;0.3161;P;1.36;176.48999999999998;9.6683;0.007705819026573745;0.027390503711258434;0.32610294117647054;0.6505563673148252;j19.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.0690246624662465;431.0;2.0;;
170;j20;0.6613305613305613;0.06666666666666667;0.7291311754684838;0.07488986784140969;n-BuOH;0.8826;1.0;1.0;0.164;P;8.82;25.3156;9.62034;0.34840177598002814;0.1900081372750399;0.05003401360544218;0.7963358435427672;j20.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.08369756975697529;458.00000000000006;3.0;;
171;j21;0.10124740124740125;0.09090909090909091;0.25894378194207834;0.07488986784140969;n-BuOH;0.659;1.0;1.0;0.1673;P;3.3000000000000003;6.37;7.1831000000000005;0.5180533751962324;0.5638226059654632;0.09984848484848485;0.33685511970327076;j21.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.09837047704770452;511.0;9.0;;
172;j22;0.10914760914760915;0.46464646464646464;0.2657580919931857;0.07488986784140969;EtOH;0.887;1.0;1.0;0.7726;P;3.38;31.725;15.19431;0.1065405831363278;0.23946903073286052;0.13121301775147928;0.4697088906372935;j22.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.13267614761476132;487.0;5.0;;
173;j25;0.5706860706860707;0.02121212121212121;0.3901192504258944;0.07488986784140969;n-BuOH;0.443;1.0;0.0;0.2074;P;4.84;8.974499999999999;4.8287;0.5393058109086858;0.26902334391888133;0.045764462809917354;0.4779139035629988;j25.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.1685317731773175;489.0;5.0;;
174;j26;0.0;1.0;0.14821124361158433;0.07488986784140969;n-BuOH;0.66;1.0;1.0;0.7;P;2.0;15.0;7.194000000000001;0.13333333333333333;0.23979999999999999;0.165;0.2753737214791503;j26.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.10508694869486979;461.0;3.0;;
175;j32;0.12266112266112267;0.3174993131313131;0.43781942078364566;0.07488986784140969;n-BuOH;0.96;1.0;1.0;0.4254;S;5.4;23.99999968;10.464;0.22500000300000006;0.21800000290666674;0.08888888888888889;0.5293919298639991;j32.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.10942682268226811;470.00000000000006;0.0;;
176;j33;0.10727650727650728;0.3174993131313131;0.39182282793867124;0.07488986784140969;n-BuOH;0.9936;1.0;0.0;0.2473;P;4.86;21.599999712;10.830240000000002;0.22500000300000006;0.25070000334266673;0.10222222222222223;0.5369225581656738;j33.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.1367060306030603;474.0;4.0;;
177;j34;0.0918918918918919;0.3174993131313131;0.34582623509369675;0.07488986784140969;n-BuOH;0.96;1.0;1.0;0.1953;S;4.32;19.199999744;10.464;0.22500000300000006;0.2725000036333334;0.1111111111111111;0.5066876475216365;j34.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.11221674167416751;468.99999999999994;0.0;;
178;j35;0.0;1.0;0.14821124361158433;0.07488986784140969;n-BuOH;0.66;1.0;1.0;0.2107;P;2.0;15.0;7.194000000000001;0.13333333333333333;0.23979999999999999;0.165;0.2753737214791503;j35.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.11407668766876666;460.0;3.0;;
179;j36;0.10914760914760915;0.4687616868686868;0.2657580919931857;0.07488986784140969;EtOH;0.887;1.0;1.0;0.569;P;3.38;31.999999725;15.19431;0.10562500090771486;0.2374110957902516;0.13121301775147928;0.4697088906372935;j36.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.1529288928892889;484.99999999999994;5.0;;
180;j40;0.0;1.0;0.14821124361158433;0.07488986784140969;n-BuOH;0.66;1.0;0.0;0.27;P;2.0;15.0;7.194000000000001;0.13333333333333333;0.23979999999999999;0.165;0.2753737214791503;j40.txt;Butanol;False;False;[1.0, 0.0, 0.4, 0.0, 0.0];0.13091953195319483;461.0;3.0;;
181;j44;0.9264033264033265;0.0;0.8943781942078365;0.07488986784140969;EtOH;0.124;1.0;0.0;0.5848;-;10.76;4.606;2.12412;2.33608336951802;0.23058184976118104;0.005762081784386617;0.5242216477464314;j44.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.11128676867686771;512.0;9.0;;
182;j45;0.7268191268191269;0.049494949494949494;0.01192504258943782;0.07488986784140969;EtOH;0.787;1.0;0.0;0.9162;S;0.4;21.5114;13.48131;0.01859479159887316;0.31335268741225586;0.98375;0.7306957401371249;j45.txt;Ethanol;False;False;[1.0, 0.0, 0.2, 0.0, 0.0];0.14011593159315883;476.0;4.0;;
183;275;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;i-PrOH;0.4;1.0;1.0;0.4129;P;4.0;10.0;5.232;0.4;0.2616;0.05;0.22479487467685738;275.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.15044896489648973;471.0;4.0;;
184;276;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;i-PrOH;0.5;1.0;1.0;0.3904;P;4.0;10.0;6.54;0.4;0.327;0.0625;0.2809935933460717;276.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.16274527452745247;475.00000000000006;4.0;;
185;277;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;i-PrOH;0.6;1.0;0.0;0.5176;P;4.0;10.0;7.848;0.4;0.39239999999999997;0.075;0.33719231201528604;277.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.18103474347434734;489.0;5.0;;
186;278;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;i-PrOH;0.7;1.0;0.0;0.6097;P;4.0;10.0;9.155999999999999;0.4;0.45780000000000004;0.0875;0.3933910306845004;278.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1770048604860488;496.0;6.0;;
187;279;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;i-PrOH;0.8;1.0;1.0;0.6475;P;4.0;10.0;10.464;0.4;0.5232;0.1;0.44958974935371476;279.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.14579909990999118;505.0;8.0;;
188;281;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;i-PrOH;0.34;1.0;1.0;0.1554;S;4.0;10.0;4.4472000000000005;0.4;0.22236000000000003;0.0425;0.19107564347532877;281.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1231697569756971;467.0;0.0;;
189;282;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;i-PrOH;0.34;1.0;1.0;0.3082;P;4.0;10.0;4.4472000000000005;0.4;0.22236000000000003;0.0425;0.19107564347532877;282.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.11820990099009876;470.00000000000006;0.0;;
190;283;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;i-PrOH;0.55;1.0;0.0;0.4178;P;4.0;10.0;7.194000000000001;0.4;0.3597;0.06875;0.3090929526806789;283.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.17111503150315022;484.99999999999994;5.0;;
191;284;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;i-PrOH;0.9;1.0;1.0;0.5968;P;4.0;10.0;11.772;0.4;0.5886;0.1125;0.5057884680229291;284.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.14714239423942388;505.0;8.0;;
192;285;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;i-PrOH;0.35;1.0;1.0;0.1211;P;2.0;10.0;4.577999999999999;0.2;0.22890000000000002;0.0875;0.1966955153422502;285.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.08824410441044117;458.99999999999994;3.0;;
193;286;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;i-PrOH;0.4;1.0;0.0;0.154;P;2.0;10.0;5.232;0.2;0.2616;0.1;0.22479487467685738;286.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.08969072907290698;460.0;3.0;;
194;287;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;i-PrOH;0.5;1.0;0.0;0.1601;P;2.0;10.0;6.54;0.2;0.327;0.125;0.2809935933460717;287.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1468324032403241;468.0;0.0;;
195;288;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;i-PrOH;0.35;1.0;1.0;0.0;S;2.0;10.0;4.577999999999999;0.2;0.22890000000000002;0.0875;0.1966955153422502;288.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.11748658865886563;464.0;3.0;;
196;289;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;i-PrOH;0.4;1.0;1.0;0.0;S;2.0;10.0;5.232;0.2;0.2616;0.1;0.22479487467685738;289.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.11872655265526566;465.00000000000006;0.0;;
197;290;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;i-PrOH;0.5;1.0;1.0;0.0;S;2.0;10.0;6.54;0.2;0.327;0.125;0.2809935933460717;290.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.1297828982898288;465.00000000000006;0.0;;
198;291;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;i-PrOH;0.6;1.0;1.0;0.1661;P;2.0;10.0;7.848;0.2;0.39239999999999997;0.15;0.33719231201528604;291.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.12926624662466235;466.0;0.0;;
199;292;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;i-PrOH;0.7;1.0;1.0;0.1832;P;2.0;10.0;9.155999999999999;0.2;0.45780000000000004;0.175;0.3933910306845004;292.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.12988622862286237;468.0;0.0;;
200;293;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;i-PrOH;0.8;1.0;1.0;0.1918;P;2.0;10.0;10.464;0.2;0.5232;0.2;0.44958974935371476;293.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.12482304230423047;468.99999999999994;0.0;;
201;294;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;i-PrOH;0.9;1.0;1.0;0.2541;P;2.0;10.0;11.772;0.2;0.5886;0.225;0.5057884680229291;294.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.13908262826282636;471.0;4.0;;
202;295;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;i-PrOH;1.0;1.0;1.0;0.2703;P;2.0;10.0;13.08;0.2;0.654;0.25;0.5619871866921434;295.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.14807236723672323;471.99999999999994;4.0;;
203;296;0.17671517671517672;0.09090909090909091;0.06303236797274275;0.07488986784140969;i-PrOH;0.05;1.0;1.0;0.1177;P;1.0;10.0;0.654;0.1;0.0327;0.025;0.022479487467685737;296.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.07284788478847881;434.0;2.0;;
204;297;0.17671517671517672;0.09090909090909091;0.06303236797274275;0.07488986784140969;i-PrOH;0.1;1.0;1.0;0.127;P;1.0;10.0;1.308;0.1;0.0654;0.05;0.05057884680229291;297.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.07450117011701174;433.0;2.0;;
205;298;0.17671517671517672;0.09090909090909091;0.06303236797274275;0.07488986784140969;i-PrOH;0.15;1.0;1.0;0.1301;P;1.0;10.0;1.962;0.1;0.09809999999999999;0.075;0.07867820613690008;298.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.07419117911791151;431.0;2.0;;
206;299;0.17671517671517672;0.09090909090909091;0.10562180579216354;0.07488986784140969;i-PrOH;0.2;1.0;1.0;0.1445;P;1.5;10.0;2.616;0.15;0.1308;0.06666666666666667;0.10958750140496797;299.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.08318091809180883;458.99999999999994;3.0;;
207;300;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;i-PrOH;0.05;1.0;1.0;0.1349;P;3.0;15.0;0.654;0.2;0.0218;0.008333333333333333;0.08991794987074295;300.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.07481116111611108;432.0;2.0;;
208;301;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.07488986784140969;i-PrOH;0.1;1.0;1.0;0.1455;P;3.0;15.0;1.308;0.2;0.0436;0.016666666666666666;0.11801730920535011;301.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.07429450945094507;432.0;2.0;;
209;302;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.07488986784140969;Tol;0.0;1.0;1.0;0.1377;P;1.5;15.0;0.0;0.1;0.0;0.0;0.05338878273575363;302.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.07357119711971194;436.0;2.0;;
210;303;0.2806652806652807;0.09090909090909091;0.10562180579216354;0.16299559471365638;Tol;0.0;1.0;1.0;0.1551;P;3.0;15.0;0.0;0.2;0.0;0.0;0.05338878273575363;303.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.07481116111611197;436.0;2.0;;
211;304;0.2806652806652807;0.09090909090909091;0.23339011925042588;0.11894273127753303;Tol;0.0;1.0;1.0;0.3074;P;4.5;15.0;0.0;0.3;0.0;0.0;0.061818590536135774;304.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.08173429342934302;461.0;3.0;;
212;305;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.16299559471365638;Tol;0.0;1.0;1.0;0.3154;P;4.0;10.0;0.0;0.4;0.0;0.0;0.0;305.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.07340617861455456;462.7827454;3.0;;
213;306;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.20704845814977973;Tol;0.0;1.0;1.0;0.4748;S;5.0;10.0;0.0;0.5;0.0;0.0;0.0;306.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.1217241696013498;477.1680908000001;4.0;;
214;307;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.25110132158590304;Tol;0.0;1.0;1.0;0.6356;S;6.0;10.0;0.0;0.6;0.0;0.0;0.0;307.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.1268944974902273;485.3885803;5.0;;
215;308;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.29515418502202645;Tol;0.0;1.0;1.0;0.7926;S;7.000000000000001;10.0;0.0;0.7000000000000001;0.0;0.0;0.0;308.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.10539693638328451;494.7474365;6.0;;
216;309;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.33920704845814975;Tol;0.0;1.0;1.0;0.8475;S;8.0;10.0;0.0;0.8;0.0;0.0;0.0;309.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.08163616609032731;505.25439449999993;8.0;;
217;310;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.3832599118942731;Tol;0.0;1.0;1.0;0.8484;P;9.0;10.0;0.0;0.9;0.0;0.0;0.0;310.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.0846892259603722;511.9793700999999;9.0;;
218;311;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.42731277533039647;Tol;0.0;1.0;1.0;0.5293;P;10.0;10.0;0.0;1.0;0.0;0.0;0.0;311.txt;Toluene;False;False;[1.0, 0.0, 0.0, 0.0, 0.0];0.07460085421587648;517.8190918;9.0;;
219;312;0.8451143451143451;0.0202020202020202;0.24872231686541738;0.07488986784140969;i-PrOH;0.9;1.0;0.0;0.2543;P;3.18;12.645;11.772;0.2514827995255042;0.4654804270462634;0.14150943396226415;0.8737776778689446;312.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.10457029702970289;461.0;3.0;;
220;313;0.8451143451143451;0.0202020202020202;0.24872231686541738;0.07488986784140969;i-PrOH;0.9;1.0;1.0;0.2389;S;3.18;12.645;11.772;0.2514827995255042;0.4654804270462634;0.14150943396226415;0.8737776778689446;313.txt;Isopropanol;False;False;[1.0, 0.0, 0.30000000000000004, 0.0, 1.0];0.10198703870387016;471.99999999999994;4.0;;
221;314;0.17671517671517672;0.09090909090909091;0.14821124361158433;0.07488986784140969;CyPen;0.267;1.0;1.0;0.0;P;2.0;10.0;3.01443;0.2;0.1507215;0.06675;0.15005057884680228;314.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.14197587758775887;461.0;3.0;;
222;315;0.17671517671517672;0.0404040404040404;0.14821124361158433;0.07488986784140969;CyPen;0.267;1.0;1.0;0.0;P;2.0;5.0;3.01443;0.4;0.301443;0.06675;0.15005057884680228;315.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.12544302430243004;490.0;0.0;;
223;316;0.17671517671517672;0.02323232323232323;0.14821124361158433;0.07488986784140969;CyPen;0.267;1.0;1.0;0.0;P;2.0;3.3;3.01443;0.6060606060606061;0.4567318181818181;0.06675;0.15005057884680228;316.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.1051902790279029;500.00000000000006;7.0;;
224;319;0.17671517671517672;0.05656565656565656;0.14821124361158433;0.07488986784140969;CyPen;0.267;1.0;1.0;0.0;P;2.0;6.6;3.01443;0.30303030303030304;0.22836590909090906;0.06675;0.15005057884680228;319.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.13970261026102593;487.0;5.0;;
225;320;0.17671517671517672;0.030303030303030304;0.14821124361158433;0.07488986784140969;CyPen;0.267;1.0;1.0;0.0;P;2.0;4.0;3.01443;0.5;0.37680375;0.06675;0.15005057884680228;320.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.10157371737173726;503.0;7.0;;
226;321;0.17671517671517672;0.019191919191919187;0.14821124361158433;0.07488986784140969;CyPen;0.267;1.0;1.0;0.0;P;2.0;2.9;3.01443;0.6896551724137931;0.5197293103448275;0.06675;0.15005057884680228;321.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.11149342934293438;504.0;7.0;;
227;322;0.17671517671517672;0.1919191919191919;0.14821124361158433;0.07488986784140969;CyPen;0.267;1.0;1.0;0.0;P;2.0;20.0;3.01443;0.1;0.07536075;0.06675;0.15005057884680228;322.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.0916540054005397;458.00000000000006;3.0;;
228;323;0.17671517671517672;0.05656565656565656;0.14821124361158433;0.07488986784140969;CyPen;0.3;1.0;1.0;0.0;P;2.0;6.6;3.3869999999999996;0.30303030303030304;0.2565909090909091;0.075;0.16859615600764302;323.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.13339945994599445;485.99999999999994;5.0;;
229;324;0.17671517671517672;0.05656565656565656;0.14821124361158433;0.07488986784140969;CyPen;0.35;1.0;1.0;0.0;P;2.0;6.6;3.9514999999999993;0.30303030303030304;0.29935606060606057;0.0875;0.1966955153422502;324.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.11521332133213358;495.0;6.0;;
230;325;0.17671517671517672;0.05656565656565656;0.14821124361158433;0.07488986784140969;CyPen;0.4;1.0;1.0;0.0;P;2.0;6.6;4.516;0.30303030303030304;0.3421212121212121;0.1;0.22479487467685738;325.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.1056036003600358;496.0;6.0;;
231;326;0.2806652806652807;0.05656565656565656;0.23339011925042588;0.07488986784140969;CyPen;0.225;1.0;1.0;0.0;P;3.0;9.9;2.54025;0.30303030303030304;0.12829545454545455;0.0375;0.18826570754186805;326.txt;Cyclopentanone;False;False;[0.0, 1.0, 0.5, 1.0, 2.0];0.12823294329432944;470.00000000000006;0.0;;
